105.87
32.98
133.22
211.49
14.96
0
299.36
226.71
153.3
72.41
133.52
133.84
125.02
160.84
62.88
89.83
221.11
207.05
43.78
186.24
126.33
81.8
115.46
229.26
106.97
203.61
211.18
36.31
152.82
48.68
34.69
349.53
299.85
92.95
138.58
87.41
86.08
27.86
252.41
293.76
11.41
288.75
407.69
136.53
5.39
47.5
120.04
65.52
113.08
142.82
89.55
146.49
62.73
67.83
44.91
183.86
127.86
18.85
138.78
299.68
243.45
116.96
281.66
9.31
88.59
353.31
141.77
168.22
77.59
23.07
31.63
264
78.29
67.14
