103.42
37.48
138.78
212.12
2.49
0
273.32
201.55
56.4
73.41
134.16
133.09
134.52
63.53
89.26
210.3
190.46
64.61
186.07
134.55
62.88
116.06
231.92
196.83
192.33
55.57
153.08
55.11
40.69
356.38
266.23
221.24
117.41
74.21
84.86
231.16
296.67
9.88
242.19
444.56
91.48
57.22
97.67
64.99
125.53
144.55
80.97
127.01
49.31
75.39
187.59
132.73
8.23
137.99
273.97
217.73
137.87
283.02
14.9
101.32
286.8
158.2
170.26
79.56
35.42
23.29
84.92
249.09
78.86




