111.35
37.01
149.07
209.82
6.52
252.91
201.85
90.95
73.13
139.77
137.37
66.62
70.85
222.04
184.63
57.1
175.29
137.73
66.02
101.84
258.91
177.16
179.56
74.49
153.04
59.82
45.88
244.31
197.96
119.68
71.26
82.13
218.21
257.09
15.86
248.81
401.27
147.88
102.08
115.45
68.38
121.42
71.4
127.23
1.51
55.98
72.15
178.3
153.89
18.99
131.03
259.22
216.78
131.78
240.37
15.08
104.35
357.34
149.05
162.1
76.96
30.83
28.15
250.5
83.93
248.64
85.12
