119.82
36.57
139.57
206.63
8.68
0
217.13
73.45
74.45
164.17
127.88
148.41
66.45
80.76
239.01
204
42.9
196.23
143.21
84.88
123.14
241.61
91.58
187.01
198.98
34.88
148.31
53.32
41.8
367.98
305.96
145.41
137.66
83.79
85.45
233.7
271.02
15.59
267.68
374.12
140.18
59.87
114.25
63.43
118.51
158.03
72.29
126
55.52
63.3
192.37
139.4
13.27
142.03
285.51
234.53
141.62
279.74
13.56
96.88
454.11
148.11
165.39
80.69
28.4
30.6
268.47
79.47
264.35
77.53



